id,cardMessageMasterId,cardTypeNo,cardTypeName,cardid,cardName,type,messageId,messageEventId,eventTypeId,eventType,title,selectType,result,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
855,855,6,友人,107,駿川たづな(SSRサポート),6,5,1,4,おでかけイベント,『200億の女～キケンな専業主婦～』,選択肢なし,,スタミナ+5~6,やる気アップ,駿川たづなの絆ゲージ+5,※サポート効果により数値が変動,,,,,,
856,856,6,友人,107,駿川たづな(SSRサポート),6,6,1,4,おでかけイベント,『白球ひと筋、空へ――熱血野球部物語！』,選択肢なし,,スタミナ+10~13,根性+10~13,やる気アップ,駿川たづなの絆ゲージ+5,※サポート効果により数値が変動,,,,,
857,857,6,友人,107,駿川たづな(SSRサポート),6,7,1,4,おでかけイベント,ため息と絆創膏（お出かけ4）,選択肢なし,,体力+35~56,賢さ+5~6,やる気アップ,駿川たづなの絆ゲージ+5,バッドコンディションが治る,※サポート効果により数値が変動,,,,
858,858,6,友人,107,駿川たづな(SSRサポート),6,8,1,4,おでかけイベント,ひと休みサプライズ（お出かけ5）,選択肢なし,,体力+35~56,スキルPt+30~40,やる気2段階アップ,駿川たづなの絆ゲージ+5,以下からランダムで獲得,『集中力』のヒントLv+1,『コンセントレーション』のヒントLv+1,※サポート効果により数値が変動,,
859,859,6,友人,107,駿川たづな(SSRサポート),6,9,1,4,クラシック1月前半固定,たづなとの絆・憧れを託して,選択肢なし,,体力+10~16,スピード+15~20,やる気アップ,駿川たづなの絆ゲージ+5,『尻尾上がり』のヒントLv+3,※サポート効果により数値が変動,,,,
860,860,6,友人,107,駿川たづな(SSRサポート),6,10,1,4,初回トレーニング時,理事長秘書のたづなさん,選択肢なし,,やる気アップ,スキルPt+15~20,駿川たづなの絆ゲージ+5,※サポート効果により数値が変動,,,,,,
861,861,6,友人,107,駿川たづな(SSRサポート),6,11,1,4,お疲れ様です♪,選択肢なし,選択肢なし,,確率でやる気アップ,スピード+3~4,駿川たづなの絆ゲージ+5,※サポート効果により数値が変動,※発生条件:駿川たづなと同じ練習後にランダムで発生,,,,,
862,862,6,友人,107,駿川たづな(SSRサポート),6,12,1,4,育成終了時,ちょっとだけお傍で,選択肢なし,,5種ステータスを+6~9,スキルPt+30~40,※サポート効果により数値が変動,,,,,,,
863,863,6,友人,107,駿川たづな(SSRサポート),6,13,1,4,その他のイベント,選んだ生き方,理事長室までひとっ走りしますよ！,,体力+10~16,やる気アップ,駿川たづなの絆ゲージ+5,※サポート効果により数値が変動,,,,,,
864,864,6,友人,107,駿川たづな(SSRサポート),6,14,1,4,おでかけイベント,書類作成、お手伝いしますよ,選択肢なし,,賢さ+5~6,やる気アップ,駿川たづなの絆ゲージ+5,※サポート効果により数値が変動,,,,,,
865,865,6,友人,107,駿川たづな(SSRサポート),6,15,1,4,おでかけイベント,『いつもの』ください！,選択肢なし,,5種ステータスを+5~6,スキルPt+20~27,,,,,,,,
866,866,6,友人,108,樫本理子(理事長代理SSR),6,1,1,4,おでかけイベント,意外な一面,まずは体力をつけてみては？,成功時：,体力+15～19,やる気アップ,スタミナ+10～13,『ペースアップ』のヒントLv+3,樫本理子の絆ゲージ+12,樫本理子とお出かけできるようになる,※サポート効果により数値が変動,,,
867,867,6,友人,108,樫本理子(理事長代理SSR),6,1,2,4,おでかけイベント,意外な一面,まずは体力をつけてみては？,失敗時：『おひとり様◯』のヒントLv+5,樫本理子の絆ゲージ-10,樫本理子とお出かけできなくなる,,,,,,,,
868,868,6,友人,108,樫本理子(理事長代理SSR),6,1,3,4,おでかけイベント,意外な一面,何度でも挑戦してみましょう！,,やる気アップ,根性+15～20,樫本理子の絆ゲージ+5,樫本理子とお出かけできるようになる,※サポート効果により数値が変動,,,,,
869,869,6,友人,108,樫本理子(理事長代理SSR),6,1,4,4,おでかけイベント,意外な一面,ちょっと今日は急いでいるので……,,『一匹狼』のヒントLv+3,樫本理子の絆ゲージ-10,※以降、お出かけに誘えなくなる,,,,,,,
870,870,6,友人,108,樫本理子(理事長代理SSR),6,2,1,4,おでかけイベント,歌には想いを乗せて（お出かけ1）,選択肢なし,,体力+25～32,やる気アップ,スタミナ+10～13,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,,,
871,871,6,友人,108,樫本理子(理事長代理SSR),6,3,1,4,おでかけイベント,ひとときの休息を（お出かけ2）,選択肢なし,,体力+20～26,やる気アップ,スタミナ+10～13,根性+10～13,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,,
872,872,6,友人,108,樫本理子(理事長代理SSR),6,4,1,4,おでかけイベント,喜ぶ顔を思い浮かべて（お出かけ3）,ここは『大容量ハチミルク』で！,,体力+20～26,やる気アップ,スタミナ+10～13,根性+5~6,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,,
873,873,6,友人,108,樫本理子(理事長代理SSR),6,4,2,4,おでかけイベント,喜ぶ顔を思い浮かべて（お出かけ3）,やはり『ウマスタ映えソーダ』で！,,スキルpt+30～40,やる気アップ,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,,,,
874,874,6,友人,108,樫本理子(理事長代理SSR),6,5,1,4,おでかけイベント,向けられる想いと戸惑い（お出かけ4）,選択肢なし,,体力+20～26,やる気アップ,スピード+10～13,スタミナ+5~6,パワー+5~6,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,
875,875,6,友人,108,樫本理子(理事長代理SSR),6,6,1,4,おでかけイベント,胸の内を少しだけ（お出かけ5）,選択肢なし,成功時：,体力+25~32,やる気アップ,スタミナ+10~13,根性+10~13,『一陣の風』のヒントLv+3,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,
876,876,6,友人,108,樫本理子(理事長代理SSR),6,6,2,4,おでかけイベント,胸の内を少しだけ（お出かけ5）,選択肢なし,失敗時：,体力+25~32,やる気アップ,スタミナ+5~6,根性+5~6,『一陣の風』のヒントLv+1,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,
877,877,6,友人,108,樫本理子(理事長代理SSR),6,7,1,4,クラシック1月前半固定,理子との絆・過ちは繰り返さない,選択肢なし,,やる気アップ,スタミナ+12～20,根性+6～13,『シンパシー』のヒントLv+3,樫本理子の絆ゲージ+5,※シナリオリンク、サポート効果により数値が変動,,,,
878,878,6,友人,108,樫本理子(理事長代理SSR),6,8,1,4,初回トレーニング時,仕事人の樫本理子,選択肢なし,,やる気アップ,スタミナ+6～13,根性+6～13,樫本理子の絆ゲージ+5~10,※シナリオリンク、サポート効果により数値が変動,,,,,
879,879,6,友人,108,樫本理子(理事長代理SSR),6,9,1,4,2回目以降トレーニング時,お疲れ様です,選択肢なし,,ランダムでやる気アップ,スタミナ+3,樫本理子の絆ゲージ+5~7,※発生条件:樫本理子と同じ練習後にランダムで発生,,,,,,
880,880,6,友人,108,樫本理子(理事長代理SSR),6,10,1,4,育成終了時,かけがえのない出会いに,選択肢なし,,スタミナ+20~27,根性+20~27,スキルPt+25~40,※シナリオリンク、絆ゲージ、サポート効果により数値が変動,,,,,,
881,881,6,友人,108,樫本理子(理事長代理SSR),6,11,1,4,その他のイベント,樫本流、片付け術,ゴミ捨てをお願いします,,スタミナ+15～20,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,,,,,
882,882,6,友人,108,樫本理子(理事長代理SSR),6,11,2,4,その他のイベント,樫本流、片付け術,書類の整理をお願いします,,根性+15～20,樫本理子の絆ゲージ+5,※サポート効果により数値が変動,,,,,,,
883,883,6,友人,108,樫本理子(理事長代理SSR),6,12,1,4,その他のイベント,たまにはこんな時間も,選択肢なし,,スタミナ+15～20,根性+15~20,スキルPt+20~27,※サポート効果により数値が変動,,,,,,
884,884,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,1,1,4,おでかけイベント,あんし～んの練習台？,わかりました、お付き合いします！,成功時：,体力最大値+4,体力+10~16,やる気アップ,安心沢刺々美の絆ゲージ+10,安心沢刺々美とお出かけできるようになる,,,,,
885,885,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,1,2,4,おでかけイベント,あんし～んの練習台？,わかりました、お付き合いします！,失敗時：,スキルPt+50~75,『コーナー回復×』を取得,安心沢刺々美の絆ゲージ+5,安心沢刺々美とお出かけできるようになる,,,,,,
886,886,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,1,3,4,おでかけイベント,あんし～んの練習台？,じゃ、じゃあ様子を見ながらで……,,やる気アップ,5種ステータスからランダムに1種を+10~15,安心沢刺々美の絆ゲージ+5,安心沢刺々美とお出かけできるようになる,,,,,,
887,887,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,2,1,4,おでかけイベント,遠慮しておきます！！,選択肢なし,,体力-10,スキルPt+100~150,『あやしげな作戦』のヒントLv+1,『空回り』を取得する,安心沢刺々美の絆ゲージ-10,※以降、お出かけに誘えなくなる,,,,
888,888,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,3,1,4,おでかけイベント,あんし～んな二人三脚！？（お出かけ1）,選択肢なし,成功時：,体力+30~48,やる気アップ,5種ステータスからランダムに1種を+10~15,安心沢刺々美の絆ゲージ+5,,,,,,
889,889,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,3,2,4,おでかけイベント,あんし～んな二人三脚！？（お出かけ1）,選択肢なし,失敗時：,体力+10~16,やる気ダウン,安心沢刺々美の絆ゲージ+5,,,,,,,
890,890,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,4,1,4,おでかけイベント,あんし～ん☆サングラス（お出かけ2）,選択肢なし,成功時：,体力+30~48,やる気アップ,5種ステータスからランダムに2種を+10~15,安心沢刺々美の絆ゲージ+5,,,,,,
891,891,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,4,2,4,おでかけイベント,あんし～ん☆サングラス（お出かけ2）,選択肢なし,失敗時：,体力+10~16,やる気ダウン,安心沢刺々美の絆ゲージ+5,,,,,,,
892,892,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,5,1,4,おでかけイベント,決戦☆あんし～んよ永遠に！（お出かけ3）,思いっきりやっちゃってください！,成功時：,体力+30~48,5種ステータスを+10~15,スキルpt+20~30,『博打うち』のヒントLv+3,安心沢刺々美の絆ゲージ+5,,,,,
893,893,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,5,2,4,おでかけイベント,決戦☆あんし～んよ永遠に！（お出かけ3）,思いっきりやっちゃってください！,失敗時：,体力-10,やる気2段階ダウン,安心沢刺々美の絆ゲージ+5,,,,,,,
894,894,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,6,1,4,おでかけイベント,あんし～ん第一でお願いします……！,選択肢なし,成功時：,体力全回復,やる気アップ,『博打うち』のヒントLv+1,安心沢刺々美の絆ゲージ+5,,,,,,
895,895,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,6,2,4,おでかけイベント,あんし～ん第一でお願いします……！,選択肢なし,失敗時：,体力+20~32,『あやしげな作戦』のヒントLv+1,安心沢刺々美の絆ゲージ+5,,,,,,,
896,896,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,7,1,4,クラシック1月前半固定,刺々美との絆・酔えばあんし～ん？,け、健康になれる秘孔で……,,体力+10~16,5種ステータスからランダムに2種を+10~15,『ウマ好み』のヒントLv+3,安心沢刺々美の絆ゲージ+5,,,,,,
897,897,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,7,2,4,クラシック1月前半固定,刺々美との絆・酔えばあんし～ん？,頭がよくなる秘孔を！,,体力+10~16,5種ステータスからランダムに2種を+10~15,『ウマ好み』のヒントLv+3,安心沢刺々美の絆ゲージ+5,,,,,,
898,898,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,7,3,4,クラシック1月前半固定,刺々美との絆・酔えばあんし～ん？,魅力的になれる秘孔とか？,,体力+10~16,5種ステータスからランダムに2種を+10~15,『ウマ好み』のヒントLv+3,安心沢刺々美の絆ゲージ+5,,,,,,
899,899,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,8,1,4,初回トレーニング時,不審者だけど、あんし～ん！？,選択肢なし,,5種ステータスからランダムに1種を+20~30,安心沢刺々美の絆ゲージ+5,,,,,,,,
900,900,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,9,1,4,2回目以降トレーニング時,必中☆笹針師,選択肢なし,成功時：,体力+2~3,5種ステータスからランダムに1種を+4~6,安心沢刺々美の絆ゲージ+5,,,,,,,
901,901,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,9,2,4,2回目以降トレーニング時,必中☆笹針師,選択肢なし,失敗時：,安心沢刺々美の絆ゲージ+5,,,,,,,,,
902,902,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,10,1,4,育成終了時,湯けむり☆あんし～ん旅情,選択肢なし,,5種ステータスからランダムに2種を+15~22,スキルPt+45,,,,,,,,
903,903,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,11,1,4,その他のイベント,全ての道は笹針に通じる,選択肢なし,成功時：,5種ステータスからランダムに1種を+10~15,安心沢刺々美の絆ゲージ+5,ランダムで『切れ者』になる,,,,,,,
904,904,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,11,2,4,その他のイベント,全ての道は笹針に通じる,選択肢なし,失敗時：,スキルPt+50~75,『引っ込み思案』を取得,安心沢刺々美の絆ゲージ+5,,,,,,,
905,905,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,12,1,4,その他のイベント,あんし～んな継承！？,選択肢なし,,5種ステータスからランダムに2種を+10~15,スキルPt+30,,,,,,,,
906,906,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,13,1,4,その他のイベント,ブスッとおまかせ☆,選択肢なし,大成功時：,5種ステータスを+3~4,ランダムで『練習上手◎』になる,安心沢刺々美の絆ゲージ+5,,,,,,,
907,907,6,友人,109,安心沢刺々美(SSRサポート)の評価,6,13,2,4,その他のイベント,ブスッとおまかせ☆,選択肢なし,成功時：,5種ステータスを+3~4,ランダムで『練習上手◯』になる,安心沢刺々美の絆ゲージ+5,,,,,,,
